-6.000000 0.002437
-5.990000 0.002459
-5.980000 0.002482
-5.969999 0.002505
-5.959999 0.002528
-5.949999 0.002552
-5.939999 0.002576
-5.929998 0.002601
-5.919998 0.002626
-5.909998 0.002652
-5.899998 0.002678
-5.889997 0.002705
-5.879997 0.002732
-5.869997 0.002760
-5.859997 0.002789
-5.849997 0.002818
-5.839996 0.002847
-5.829996 0.002878
-5.819996 0.002908
-5.809996 0.002940
-5.799995 0.002972
-5.789995 0.003005
-5.779995 0.003039
-5.769995 0.003073
-5.759995 0.003109
-5.749994 0.003145
-5.739994 0.003182
-5.729994 0.003220
-5.719994 0.003258
-5.709993 0.003298
-5.699993 0.003339
-5.689993 0.003380
-5.679993 0.003423
-5.669992 0.003467
-5.659992 0.003512
-5.649992 0.003558
-5.639992 0.003606
-5.629992 0.003654
-5.619991 0.003704
-5.609991 0.003756
-5.599991 0.003808
-5.589991 0.003863
-5.579990 0.003905
-5.569990 0.003933
-5.559990 0.003962
-5.549990 0.003991
-5.539989 0.004021
-5.529989 0.004051
-5.519989 0.004081
-5.509989 0.004112
-5.499989 0.004144
-5.489988 0.004176
-5.479988 0.004208
-5.469988 0.004241
-5.459988 0.004275
-5.449987 0.004309
-5.439987 0.004343
-5.429987 0.004378
-5.419987 0.004414
-5.409986 0.004450
-5.399986 0.004487
-5.389986 0.004525
-5.379986 0.004563
-5.369986 0.004602
-5.359985 0.004641
-5.349985 0.004681
-5.339985 0.004722
-5.329985 0.004764
-5.319984 0.004806
-5.309984 0.004849
-5.299984 0.004893
-5.289984 0.004937
-5.279984 0.004983
-5.269983 0.005029
-5.259983 0.005076
-5.249983 0.005124
-5.239983 0.005173
-5.229982 0.005223
-5.219982 0.005274
-5.209982 0.005326
-5.199982 0.005379
-5.189981 0.005433
-5.179981 0.005488
-5.169981 0.005544
-5.159981 0.005601
-5.149981 0.005660
-5.139980 0.005720
-5.129980 0.005781
-5.119980 0.005843
-5.109980 0.005907
-5.099979 0.005972
-5.089979 0.006038
-5.079979 0.006107
-5.069979 0.006176
-5.059978 0.006247
-5.049978 0.006320
-5.039978 0.006395
-5.029978 0.006471
-5.019978 0.006550
-5.009977 0.006630
-4.999977 0.006712
-4.989977 0.006796
-4.979977 0.006883
-4.969976 0.006971
-4.959976 0.007062
-4.949976 0.007156
-4.939976 0.007251
-4.929976 0.007350
-4.919975 0.007451
-4.909975 0.007555
-4.899975 0.007662
-4.889975 0.007762
-4.879974 0.007818
-4.869974 0.007875
-4.859974 0.007932
-4.849974 0.007991
-4.839973 0.008050
-4.829973 0.008111
-4.819973 0.008172
-4.809973 0.008234
-4.799973 0.008297
-4.789972 0.008361
-4.779972 0.008426
-4.769972 0.008492
-4.759972 0.008559
-4.749971 0.008627
-4.739971 0.008697
-4.729971 0.008767
-4.719971 0.008839
-4.709970 0.008911
-4.699970 0.008985
-4.689970 0.009061
-4.679970 0.009137
-4.669970 0.009215
-4.659969 0.009294
-4.649969 0.009374
-4.639969 0.009456
-4.629969 0.009539
-4.619968 0.009624
-4.609968 0.009710
-4.599968 0.009798
-4.589968 0.009888
-4.579967 0.009979
-4.569967 0.010072
-4.559967 0.010166
-4.549967 0.010262
-4.539967 0.010361
-4.529966 0.010461
-4.519966 0.010563
-4.509966 0.010667
-4.499966 0.010773
-4.489965 0.010881
-4.479965 0.010992
-4.469965 0.011104
-4.459965 0.011219
-4.449965 0.011337
-4.439964 0.011457
-4.429964 0.011579
-4.419964 0.011704
-4.409964 0.011832
-4.399963 0.011963
-4.389963 0.012096
-4.379963 0.012233
-4.369963 0.012373
-4.359962 0.012516
-4.349962 0.012662
-4.339962 0.012812
-4.329962 0.012965
-4.319962 0.013122
-4.309961 0.013283
-4.299961 0.013448
-4.289961 0.013617
-4.279961 0.013791
-4.269960 0.013969
-4.259960 0.014151
-4.249960 0.014339
-4.239960 0.014531
-4.229959 0.014729
-4.219959 0.014932
-4.209959 0.015140
-4.199959 0.015355
-4.189959 0.015480
-4.179958 0.015591
-4.169958 0.015704
-4.159958 0.015819
-4.149958 0.015935
-4.139957 0.016053
-4.129957 0.016173
-4.119957 0.016295
-4.109957 0.016418
-4.099957 0.016544
-4.089956 0.016671
-4.079956 0.016800
-4.069956 0.016932
-4.059956 0.017065
-4.049955 0.017201
-4.039955 0.017338
-4.029955 0.017478
-4.019955 0.017620
-4.009954 0.017765
-3.999954 0.017912
-3.989954 0.018061
-3.979954 0.018213
-3.969954 0.018367
-3.959955 0.018525
-3.949955 0.018684
-3.939955 0.018847
-3.929955 0.019012
-3.919955 0.019181
-3.909955 0.019352
-3.899955 0.019527
-3.889955 0.019704
-3.879955 0.019885
-3.869955 0.020069
-3.859955 0.020257
-3.849955 0.020448
-3.839955 0.020643
-3.829955 0.020842
-3.819955 0.021044
-3.809955 0.021251
-3.799955 0.021461
-3.789955 0.021676
-3.779955 0.021895
-3.769955 0.022119
-3.759955 0.022347
-3.749955 0.022580
-3.739955 0.022818
-3.729955 0.023060
-3.719955 0.023309
-3.709955 0.023562
-3.699955 0.023821
-3.689955 0.024086
-3.679955 0.024357
-3.669955 0.024634
-3.659955 0.024917
-3.649955 0.025207
-3.639955 0.025504
-3.629955 0.025808
-3.619955 0.026119
-3.609955 0.026438
-3.599955 0.026765
-3.589955 0.027100
-3.579955 0.027443
-3.569955 0.027795
-3.559955 0.028156
-3.549955 0.028527
-3.539955 0.028908
-3.529955 0.029299
-3.519955 0.029701
-3.509955 0.030114
-3.499955 0.030420
-3.489955 0.030635
-3.479955 0.030853
-3.469955 0.031075
-3.459955 0.031299
-3.449955 0.031527
-3.439955 0.031758
-3.429955 0.031993
-3.419955 0.032231
-3.409955 0.032472
-3.399955 0.032717
-3.389955 0.032966
-3.379955 0.033219
-3.369955 0.033476
-3.359955 0.033737
-3.349955 0.034001
-3.339955 0.034270
-3.329955 0.034544
-3.319955 0.034821
-3.309955 0.035103
-3.299955 0.035390
-3.289955 0.035682
-3.279955 0.035978
-3.269955 0.036279
-3.259955 0.036586
-3.249955 0.036897
-3.239955 0.037214
-3.229955 0.037537
-3.219955 0.037865
-3.209955 0.038199
-3.199955 0.038539
-3.189955 0.038884
-3.179955 0.039237
-3.169955 0.039595
-3.159955 0.039961
-3.149955 0.040332
-3.139955 0.040712
-3.129955 0.041098
-3.119955 0.041492
-3.109955 0.041893
-3.099955 0.042302
-3.089955 0.042719
-3.079955 0.043144
-3.069955 0.043578
-3.059955 0.044021
-3.049955 0.044473
-3.039955 0.044934
-3.029955 0.045405
-3.019955 0.045886
-3.009955 0.046377
-2.999955 0.046879
-2.989955 0.047392
-2.979955 0.047916
-2.969955 0.048452
-2.959955 0.049000
-2.949955 0.049561
-2.939955 0.050134
-2.929955 0.050721
-2.919955 0.051322
-2.909956 0.051938
-2.899956 0.052567
-2.889956 0.053213
-2.879956 0.053875
-2.869956 0.054554
-2.859956 0.055249
-2.849956 0.055963
-2.839956 0.056695
-2.829956 0.057447
-2.819956 0.058219
-2.809956 0.058918
-2.799956 0.059321
-2.789956 0.059730
-2.779956 0.060145
-2.769956 0.060565
-2.759956 0.060991
-2.749956 0.061424
-2.739956 0.061862
-2.729956 0.062307
-2.719956 0.062759
-2.709956 0.063216
-2.699956 0.063681
-2.689956 0.064152
-2.679956 0.064631
-2.669956 0.065117
-2.659956 0.065610
-2.649956 0.066110
-2.639956 0.066619
-2.629956 0.067135
-2.619956 0.067659
-2.609956 0.068192
-2.599956 0.068733
-2.589956 0.069282
-2.579956 0.069841
-2.569956 0.070408
-2.559956 0.070985
-2.549956 0.071571
-2.539956 0.072168
-2.529956 0.072774
-2.519956 0.073391
-2.509956 0.074017
-2.499956 0.074655
-2.489956 0.075304
-2.479956 0.075964
-2.469956 0.076636
-2.459956 0.077319
-2.449956 0.078016
-2.439956 0.078725
-2.429956 0.079447
-2.419956 0.080182
-2.409956 0.080931
-2.399956 0.081694
-2.389956 0.082472
-2.379956 0.083264
-2.369956 0.084072
-2.359956 0.084896
-2.349956 0.085736
-2.339956 0.086593
-2.329956 0.087467
-2.319956 0.088359
-2.309956 0.089270
-2.299956 0.090198
-2.289956 0.091148
-2.279956 0.092116
-2.269956 0.093107
-2.259956 0.094118
-2.249956 0.095152
-2.239956 0.096208
-2.229956 0.097289
-2.219956 0.098393
-2.209956 0.099524
-2.199956 0.100680
-2.189956 0.101864
-2.179956 0.103075
-2.169956 0.104315
-2.159956 0.105587
-2.149956 0.106889
-2.139956 0.108225
-2.129956 0.109593
-2.119956 0.110998
-2.109956 0.111771
-2.099956 0.112497
-2.089956 0.113231
-2.079956 0.113976
-2.069956 0.114731
-2.059956 0.115496
-2.049956 0.116270
-2.039956 0.117056
-2.029956 0.117852
-2.019956 0.118659
-2.009956 0.119477
-1.999956 0.120307
-1.989956 0.121148
-1.979956 0.122001
-1.969956 0.122866
-1.959956 0.123743
-1.949956 0.124633
-1.939956 0.125536
-1.929956 0.126452
-1.919956 0.127382
-1.909956 0.128325
-1.899956 0.129283
-1.889956 0.130254
-1.879956 0.131241
-1.869956 0.132242
-1.859957 0.133259
-1.849957 0.134292
-1.839957 0.135340
-1.829957 0.136406
-1.819957 0.137488
-1.809957 0.138588
-1.799957 0.139705
-1.789957 0.140841
-1.779957 0.141994
-1.769957 0.143168
-1.759957 0.144360
-1.749957 0.145573
-1.739957 0.146806
-1.729957 0.148061
-1.719957 0.149336
-1.709957 0.150635
-1.699957 0.151956
-1.689957 0.153301
-1.679957 0.154668
-1.669957 0.156062
-1.659957 0.157479
-1.649957 0.158924
-1.639957 0.160395
-1.629957 0.161894
-1.619957 0.163420
-1.609957 0.164977
-1.599957 0.166562
-1.589957 0.168179
-1.579957 0.169826
-1.569957 0.171506
-1.559957 0.173222
-1.549957 0.174970
-1.539957 0.176756
-1.529957 0.178576
-1.519957 0.180437
-1.509957 0.182334
-1.499957 0.184274
-1.489957 0.186254
-1.479957 0.188279
-1.469957 0.190346
-1.459957 0.192461
-1.449957 0.194621
-1.439957 0.196833
-1.429957 0.199093
-1.419957 0.200702
-1.409957 0.201870
-1.399957 0.203054
-1.389957 0.204250
-1.379957 0.205461
-1.369957 0.206686
-1.359957 0.207927
-1.349957 0.209181
-1.339957 0.210452
-1.329957 0.211737
