31.90 3456
17.41 3552
16.83 3584
15.20 3616
14.08 3648
11.55 3680
10.54 3728
9.54 3776
11.70 3808
10.85 3824
10.27 3856
9.54 3888
10.97 3920
10.22 3936
9.99 3984
9.91 4000
10.62 4048
10.09 4080
9.89 4128
9.75 4144
