152 3.63427 4.27727 4.14278 7.05767 5.36261 6.36529 6.05703 4.4848 

153 3.55296 4.22268 4.03481 6.93047 5.2535 6.22127 5.96175 4.53039 

154 3.47416 4.1702 3.93001 6.80756 5.14791 6.08186 5.86967 4.57507 

155 3.3978 4.11978 3.8283 6.68881 5.04573 5.94693 5.78071 4.61886 

156 3.3238 4.07136 3.72959 6.57411 4.94686 5.81636 5.69477 4.66176 

157 3.2521 4.0249 3.63378 6.46335 4.85122 5.69001 5.61179 4.7038 

158 3.18263 3.98033 3.54081 6.35642 4.75872 5.56777 5.53168 4.745 

159 3.11533 3.93761 3.45057 6.25321 4.66926 5.44951 5.45436 4.78538 

160 3.05014 3.8967 3.36301 6.15363 4.58276 5.33513 5.37977 4.82494 

161 2.987 3.85753 3.27803 6.05757 4.49914 5.22451 5.30782 4.86371 

162 2.92584 3.82007 3.19556 5.96493 4.41832 5.11754 5.23845 4.9017 

163 2.86662 3.78427 3.11554 5.87562 4.34022 5.01412 5.17159 4.93894 

164 2.80928 3.75009 3.03789 5.78956 4.26476 4.91414 5.10718 4.97542 

165 2.75377 3.71748 2.96255 5.70664 4.19187 4.81752 5.04514 5.01118 

166 2.70003 3.68641 2.88944 5.6268 4.12148 4.72414 4.98542 5.04622 

167 2.64802 3.65684 2.8185 5.54994 4.05352 4.63393 4.92796 5.08056 

168 2.59768 3.62872 2.74968 5.47598 3.98792 4.54679 4.87269 5.11421 

169 2.54897 3.60203 2.6829 5.40484 3.92462 4.46263 4.81957 5.14719 

170 2.50185 3.57672 2.61812 5.33645 3.86355 4.38136 4.76853 5.17951 

171 2.45626 3.55276 2.55527 5.27074 3.80466 4.30292 4.71952 5.21118 

172 2.41217 3.53011 2.4943 5.20763 3.74787 4.22721 4.67249 5.24222 

173 2.36954 3.50875 2.43515 5.14706 3.69315 4.15416 4.62739 5.27264 

174 2.32832 3.48864 2.37778 5.08895 3.64042 4.08369 4.58416 5.30245 

175 2.28847 3.46975 2.32212 5.03324 3.58963 4.01574 4.54276 5.33166 

176 2.24996 3.45205 2.26814 4.97987 3.54074 3.95022 4.50315 5.36029 

177 2.21274 3.43551 2.21578 4.92877 3.49368 3.88708 4.46527 5.38835 

178 2.17679 3.42011 2.165 4.8799 3.44842 3.82625 4.42909 5.41585 

179 2.14207 3.40581 2.11576 4.83318 3.40489 3.76765 4.39456 5.4428 

180 2.10854 3.39259 2.068 4.78856 3.36307 3.71124 4.36164 5.46922 

181 2.07618 3.38042 2.02169 4.74599 3.32289 3.65695 4.33028 5.4951 

182 2.04494 3.36928 1.97678 4.70541 3.28431 3.60471 4.30046 5.52047 

183 2.0148 3.35915 1.93324 4.66678 3.2473 3.55449 4.27213 5.54534 

184 1.98572 3.35 1.89102 4.63004 3.21181 3.50621 4.24525 5.5697 

185 1.95769 3.34181 1.85009 4.59514 3.1778 3.45982 4.21979 5.59359 

186 1.93066 3.33456 1.81041 4.56204 3.14523 3.41528 4.19571 5.61699 

187 1.90462 3.32822 1.77195 4.5307 3.11406 3.37253 4.17299 5.63994 

188 1.87953 3.32278 1.73467 4.50107 3.08426 3.33152 4.15158 5.66242 

189 1.85538 3.31821 1.69853 4.4731 3.05579 3.29222 4.13146 5.68446 

190 1.83212 3.3145 1.66351 4.44675 3.02862 3.25456 4.11259 5.70606 

191 1.80975 3.31163 1.62957 4.42199 3.00271 3.21851 4.09495 5.72723 

192 1.78823 3.30957 1.59669 4.39878 2.97803 3.18402 4.07851 5.74798 

193 1.76755 3.30832 1.56483 4.37707 2.95454 3.15106 4.06323 5.76831 

194 1.74768 3.30785 1.53396 4.35684 2.93223 3.11958 4.04909 5.78825 

195 1.72859 3.30815 1.50405 4.33804 2.91105 3.08953 4.03606 5.80778 

196 1.71028 3.30921 1.47508 4.32064 2.89098 3.0609 4.02412 5.82693 

197 1.69271 3.311 1.44703 4.30462 2.87199 3.03363 4.01325 5.8457 

198 1.67587 3.31351 1.41985 4.28992 2.85405 3.00769 4.00341 5.8641 

199 1.65974 3.31674 1.39354 4.27653 2.83715 2.98305 3.99459 5.88213 

200 1.55295 3.14703 1.3763 3.95544 2.62873 2.72564 3.67509 5.47689 

201 1.44874 2.9815 1.35943 3.64183 2.42532 2.47422 3.3631 5.08138 

202 1.34705 2.82002 1.34294 3.3355 2.22675 2.22859 3.05838 4.69531 

203 1.24779 2.66247 1.32682 3.03622 2.03287 1.98858 2.76071 4.31838 

204 1.15088 2.50873 1.31106 2.74378 1.84353 1.754 2.46986 3.95031 

205 1.05625 2.35868 1.29565 2.45797 1.65858 1.52469 2.18561 3.59083 

206 0.963815 2.21223 1.28059 2.1786 1.47788 1.30047 1.90776 3.23966 

207 0.873514 2.06926 1.26586 1.90546 1.3013 1.08118 1.63611 2.89655 

208 0.785274 1.92967 1.25147 1.63837 1.12868 0.866673 1.37046 2.56123 

209 0.699028 1.79336 1.2374 1.37715 0.959919 0.656784 1.11061 2.23346 

210 0.614712 1.66023 1.22365 1.12161 0.794873 0.451365 0.856384 1.91301 

211 0.532261 1.53019 1.21021 0.871588 0.633424 0.250273 0.607597 1.59964 

212 0.451614 1.40314 1.19707 0.626905 0.475452 0.0533648 0.364073 1.29313 

213 0.372711 1.27899 1.18424 0.387401 0.32084 -0.139495 0.125643 0.993248 

214 0.295494 1.15765 1.17169 0.152914 0.169477 -0.328441 -0.10786 0.699789 

215 0.219907 1.03905 1.15944 -0.0767099 0.0212522 -0.513601 -0.336597 0.412544 

216 0.145894 0.923097 1.14746 -0.301623 -0.12394 -0.695103 -0.560724 0.131312 

217 0.073403 0.80971 1.13576 -0.521972 -0.266203 -0.873067 -0.780394 -0.144103 

218 0.0023817 0.698812 1.12432 -0.737901 -0.405637 -1.04761 -0.995756 -0.413891 

219 -0.0672201 0.590328 1.11315 -0.949548 -0.542339 -1.21886 -1.20695 -0.678238 

220 -0.135451 0.484183 1.10224 -1.15705 -0.676405 -1.38691 -1.41412 -0.937323 

221 -0.202359 0.380305 1.09158 -1.36053 -0.807925 -1.55188 -1.6174 -1.19132 

222 -0.267989 0.278625 1.08117 -1.56013 -0.93699 -1.71388 -1.81693 -1.4404 

223 -0.332386 0.179075 1.07101 -1.75597 -1.06369 -1.873 -2.01282 -1.68473 

224 -0.395595 0.0815887 1.06107 -1.94816 -1.1881 -2.02936 -2.20521 -1.92446 

225 -0.457656 -0.0138982 1.05138 -2.13684 -1.31031 -2.18303 -2.39422 -2.15976 

226 -0.518611 -0.107448 1.04191 -2.3221 -1.43039 -2.33413 -2.57996 -2.39077 

227 -0.578501 -0.199122 1.03266 -2.50406 -1.54843 -2.48274 -2.76255 -2.61764 

228 -0.637363 -0.288978 1.02363 -2.68284 -1.6645 -2.62895 -2.9421 -2.84052 

229 -0.695235 -0.377074 1.01481 -2.85853 -1.77868 -2.77286 -3.11872 -3.05954 

230 -0.752155 -0.463467 1.00621 -3.03124 -1.89102 -2.91453 -3.29251 -3.27485 

231 -0.808157 -0.548209 0.997808 -3.20107 -2.00161 -3.05406 -3.46359 -3.48656 

232 -0.863276 -0.631355 0.989609 -3.36812 -2.11051 -3.19153 -3.63204 -3.69481 

233 -0.917545 -0.712956 0.981607 -3.53248 -2.21779 -3.32701 -3.79796 -3.89973 

234 -0.970998 -0.793061 0.973798 -3.69423 -2.3235 -3.46058 -3.96145 -4.10143 

235 -1.02367 -0.871719 0.966177 -3.85348 -2.42772 -3.59232 -4.12261 -4.30004 

236 -1.07558 -0.948978 0.958742 -4.01031 -2.53049 -3.72229 -4.28151 -4.49566 

237 -1.12677 -1.02488 0.951488 -4.1648 -2.63189 -3.85056 -4.43825 -4.6884 

238 -1.17727 -1.09948 0.944411 -4.31704 -2.73196 -3.97721 -4.5929 -4.87839 

239 -1.2271 -1.17281 0.937508 -4.4671 -2.83076 -4.10229 -4.74557 -5.06571 

240 -1.27629 -1.24492 0.930775 -4.61507 -2.92835 -4.22588 -4.89631 -5.25048 

241 -1.32487 -1.31585 0.924209 -4.76102 -3.02477 -4.34804 -5.04521 -5.4328 

242 -1.37286 -1.38563 0.917806 -4.90502 -3.12008 -4.46882 -5.19236 -5.61275 

243 -1.4203 -1.45431 0.911563 -5.04715 -3.21433 -4.58829 -5.33781 -5.79044 

244 -1.4672 -1.52193 0.905477 -5.18747 -3.30756 -4.70651 -5.48164 -5.96595 

245 -1.51358 -1.58852 0.899544 -5.32606 -3.39983 -4.82352 -5.62393 -6.13939 

246 -1.55948 -1.65412 0.893761 -5.46298 -3.49118 -4.93939 -5.76473 -6.31082 

247 -1.60492 -1.71876 0.888126 -5.59829 -3.58164 -5.05416 -5.90412 -6.48034 

248 -1.64991 -1.78248 0.882634 -5.73207 -3.67128 -5.1679 -6.04217 -6.64804 

249 -1.69448 -1.84531 0.877284 -5.86436 -3.76012 -5.28065 -6.17892 -6.81398 

250 -1.59163 -1.72717 0.8757 -5.6052 -3.58821 -5.04005 -5.95319 -6.52265 

251 -1.49141 -1.61201 0.874335 -5.35306 -3.42101 -4.80571 -5.73226 -6.23899 

252 -1.39374 -1.49975 0.873183 -5.10771 -3.25838 -4.57745 -5.51601 -5.96276 

253 -1.29855 -1.39029 0.87224 -4.86895 -3.10017 -4.35507 -5.30436 -5.69374 

254 -1.20575 -1.28355 0.8715 -4.63657 -2.94625 -4.13841 -5.09719 -5.43173 

255 -1.11527 -1.17944 0.87096 -4.41037 -2.79648 -3.9273 -4.89442 -5.1765 

256 -1.02704 -1.07788 0.870616 -4.19017 -2.65073 -3.72156 -4.69593 -4.92786 

257 -0.940982 -0.978786 0.870462 -3.97577 -2.50886 -3.52104 -4.50166 -4.68561 

258 -0.857031 -0.882079 0.870496 -3.76699 -2.37076 -3.32558 -4.31149 -4.44956 

259 -0.775119 -0.787683 0.870712 -3.56367 -2.23631 -3.13502 -4.12534 -4.21952 

260 -0.695182 -0.695524 0.871108 -3.36563 -2.10539 -2.94922 -3.94312 -3.99531 

261 -0.617155 -0.60553 0.87168 -3.1727 -1.97789 -2.76803 -3.76476 -3.77675 

262 -0.540978 -0.517631 0.872425 -2.98472 -1.85369 -2.59131 -3.59015 -3.56367 

263 -0.466592 -0.431759 0.873338 -2.80155 -1.73269 -2.41893 -3.41923 -3.35591 

264 -0.393937 -0.347849 0.874417 -2.62302 -1.61479 -2.25075 -3.25191 -3.15331 

265 -0.322959 -0.265835 0.875658 -2.449 -1.49989 -2.08665 -3.08811 -2.95571 

266 -0.253602 -0.185657 0.877059 -2.27933 -1.38789 -1.9265 -2.92776 -2.76295 

267 -0.185814 -0.107254 0.878617 -2.11389 -1.2787 -1.77018 -2.77077 -2.57489 

268 -0.119543 -0.0305668 0.880328 -1.95253 -1.17222 -1.61758 -2.61709 -2.39139 

269 -0.0547403 0.0444612 0.882191 -1.79513 -1.06837 -1.46857 -2.46663 -2.21231 

270 0.00864386 0.117885 0.884202 -1.64156 -0.967061 -1.32304 -2.31933 -2.03751 

271 0.070656 0.189759 0.886358 -1.4917 -0.868208 -1.1809 -2.17511 -1.86686 

272 0.131342 0.260134 0.888659 -1.34543 -0.771732 -1.04203 -2.03392 -1.70022 

273 0.190746 0.329062 0.8911 -1.20263 -0.677553 -0.90633 -1.89567 -1.53749 

274 0.248911 0.396592 0.89368 -1.06319 -0.585596 -0.773705 -1.76032 -1.37853 

275 0.305879 0.462771 0.896397 -0.927007 -0.495787 -0.644056 -1.62779 -1.22324 

276 0.361691 0.527646 0.899249 -0.79397 -0.408054 -0.517291 -1.49803 -1.07148 

277 0.416386 0.591262 0.902233 -0.663977 -0.322326 -0.393318 -1.37097 -0.923167 

278 0.470003 0.653662 0.905348 -0.536929 -0.238538 -0.272049 -1.24656 -0.778177 

279 0.522578 0.71489 0.908592 -0.412729 -0.156622 -0.153398 -1.12473 -0.63641 

280 0.574149 0.774986 0.911962 -0.291283 -0.0765157 -0.037282 -1.00544 -0.497764 

281 0.62475 0.833991 0.915458 -0.1725 0.00184318 0.0763799 -0.888621 -0.36214 

282 0.674415 0.891944 0.919078 -0.0562907 0.0785146 0.187667 -0.774225 -0.229443 

283 0.723177 0.948882 0.92282 0.0574301 0.153557 0.296655 -0.662198 -0.0995801 

284 0.77107 1.00484 0.926683 0.168746 0.227026 0.403418 -0.552489 0.0275405 

285 0.818124 1.05986 0.930664 0.277739 0.298978 0.50803 -0.445047 0.152006 

286 0.864369 1.11397 0.934764 0.384486 0.369465 0.61056 -0.339822 0.273903 

287 0.909836 1.16721 0.93898 0.489066 0.438539 0.711076 -0.236767 0.393313 

288 0.954552 1.21961 0.943312 0.591551 0.506251 0.809646 -0.135833 0.510319 

289 0.998547 1.2712 0.947757 0.692015 0.572649 0.906332 -0.0369755 0.624997 

290 1.04185 1.32202 0.952316 0.790527 0.63778 1.0012 0.0598522 0.737425 

291 1.08448 1.37209 0.956986 0.887156 0.701692 1.09431 0.154694 0.847677 

292 1.12647 1.42144 0.961767 0.981967 0.764427 1.18572 0.247593 0.955824 

293 1.16784 1.4701 0.966658 1.07503 0.82603 1.27548 0.338592 1.06194 

294 1.20862 1.5181 0.971658 1.16639 0.886543 1.36366 0.427732 1.16609 

295 1.24883 1.56546 0.976766 1.25613 0.946007 1.45031 0.515053 1.26833 

296 1.28849 1.61222 0.981981 1.3443 1.00446 1.53548 0.600597 1.36875 

297 1.32762 1.6584 0.987302 1.43095 1.06194 1.61923 0.6844 1.46739 

298 1.36626 1.70402 0.99273 1.51615 1.11849 1.70159 0.766502 1.56432 

299 1.40441 1.7491 0.998262 1.59994 1.17415 1.78263 0.84694 1.6596 

300 1.41564 1.72796 1.01202 1.69904 1.22835 1.85852 0.937652 1.63721 

301 1.42694 1.70764 1.02571 1.79644 1.28148 1.9332 1.02668 1.61565 

302 1.43832 1.68812 1.03935 1.89217 1.33355 2.00673 1.11409 1.5949 

303 1.44976 1.66938 1.05293 1.98631 1.38457 2.07914 1.19993 1.57493 

304 1.46127 1.65139 1.06647 2.07889 1.43459 2.15048 1.28426 1.55571 

305 1.47286 1.63415 1.07997 2.16999 1.4836 2.22077 1.36713 1.53724 

306 1.48453 1.61762 1.09343 2.25963 1.53164 2.29006 1.44861 1.51949 

307 1.49627 1.60179 1.10686 2.34788 1.57873 2.35838 1.52873 1.50243 

