127 0.485000 0.046200 1.000000 0.145645
128 0.475000 0.071027 1.000000 0.016617
129 0.465000 0.098519 1.000000 0.000000
130 0.455000 0.126324 1.000000 0.000000
131 0.445000 0.154129 1.000000 0.000000
132 0.435000 0.181934 1.000000 0.000000
133 0.425000 0.209738 1.000000 0.000000
134 0.415000 0.237543 1.000000 0.000000
135 0.405000 0.265348 1.000000 0.000000
136 0.395000 0.293153 1.000000 0.000000
137 0.385000 0.320958 1.000000 0.000000
138 0.375000 0.348762 1.000000 0.000000
139 0.365000 0.376567 1.000000 0.000000
140 0.355000 0.404372 1.000000 0.000000
141 0.345001 0.432177 1.000000 0.000000
142 0.335001 0.459982 1.000000 0.000000
143 0.325001 0.487786 1.000000 0.000000
144 0.315001 0.515591 1.000000 0.000000
145 0.305001 0.543396 1.000000 0.000000
146 0.295001 0.571201 1.000000 0.000000
147 0.285001 0.599006 1.000000 0.000000
148 0.275001 0.626810 1.000000 0.000000
149 0.265001 0.654615 1.000000 0.000000
150 0.255001 0.682420 1.000000 0.000000
151 0.245001 0.710225 1.000000 0.000000
152 0.235001 0.738030 1.000000 0.000000
153 0.250001 0.765834 1.000000 0.000000
154 0.265001 0.793639 1.000000 0.000000
155 0.280001 0.821444 1.000000 0.000000
156 0.295001 0.849249 1.000000 0.000000
157 0.310001 0.877053 1.000000 0.000000
158 0.325000 0.904858 1.000000 0.004950
159 0.340000 0.932571 1.000000 0.018413
160 0.355000 0.960029 1.000000 0.040048
161 0.370000 0.987071 1.000000 0.069510
162 0.385000 1.000000 1.000000 0.106436
163 0.400000 1.000000 1.000000 0.150443
164 0.415000 1.000000 1.000000 0.198425
165 0.430000 1.000000 1.000000 0.247638
166 0.445000 1.000000 1.000000 0.298033
167 0.460000 1.000000 1.000000 0.349561
168 0.475000 1.000000 1.000000 0.402179
169 0.490000 1.000000 1.000000 0.455842
170 0.505000 1.000000 1.000000 0.510508
171 0.520000 1.000000 1.000000 0.566138
172 0.535000 1.000000 1.000000 0.622693
173 0.550000 1.000000 1.000000 0.680135
174 0.565000 1.000000 1.000000 0.738430
175 0.580000 1.000000 1.000000 0.797543
176 0.595000 0.998314 1.000000 0.857441
177 0.610000 0.992954 1.000000 0.918093
178 0.625000 0.984336 1.000000 0.979132
179 0.640000 0.972826 1.000000 1.000000
180 0.655000 0.960404 0.997885 1.000000
181 0.670000 0.947912 0.995281 1.000000
182 0.685000 0.935334 0.992183 1.000000
183 0.700000 0.922655 0.988608 1.000000
184 0.715000 0.909859 0.984572 1.000000
185 0.730000 0.896932 0.980092 1.000000
186 0.745000 0.883861 0.975181 1.000000
187 0.760000 0.870633 0.969854 1.000000
188 0.775000 0.857235 0.964121 1.000000
189 0.790000 0.843656 0.957996 1.000000
190 0.805000 0.829886 0.951489 1.000000
191 0.820000 0.815914 0.944610 1.000000
192 0.835000 0.801730 0.937368 1.000000
193 0.850000 0.787327 0.929772 1.000000
194 0.865000 0.772695 0.921830 1.000000
195 0.880000 0.757827 0.913550 1.000000
196 0.895000 0.742715 0.904938 1.000000
197 0.910000 0.727352 0.896001 1.000000
198 0.925000 0.711733 0.886745 1.000000
199 0.940000 0.695851 0.877176 1.000000
200 0.955000 0.679701 0.867298 1.000000
201 0.945000 0.663278 0.857116 1.000000
202 0.935000 0.646577 0.847035 1.000000
203 0.925000 0.629604 0.837043 1.000000
204 0.915000 0.612366 0.827128 1.000000
205 0.905000 0.594868 0.817279 1.000000
206 0.895000 0.577115 0.807487 1.000000
207 0.885000 0.559111 0.797740 1.000000
208 0.875000 0.540862 0.788031 1.000000
209 0.865000 0.522370 0.778349 1.000000
210 0.855000 0.503640 0.768688 1.000000
211 0.845000 0.484675 0.759039 1.000000
212 0.835000 0.465478 0.749395 1.000000
213 0.825000 0.446052 0.739748 1.000000
214 0.815000 0.426399 0.730093 1.000000
215 0.805000 0.406523 0.720423 1.000000
216 0.795000 0.386425 0.710732 1.000000
217 0.785000 0.366108 0.701014 1.000000
218 0.775000 0.345573 0.691265 1.000000
219 0.765000 0.324822 0.681478 1.000000
220 0.755000 0.303858 0.671650 1.000000
221 0.745000 0.282681 0.661775 1.000000
222 0.735000 0.261293 0.651850 1.000000
223 0.725000 0.239696 0.641870 1.000000
224 0.715000 0.217890 0.631831 1.000000
225 0.705000 0.195878 0.621730 1.000000
226 0.695000 0.173659 0.611563 1.000000
227 0.685000 0.151235 0.601326 1.000000
228 0.675000 0.128608 0.591018 1.000000
229 0.665000 0.105778 0.580633 1.000000
230 0.655000 0.082745 0.570171 1.000000
231 0.645000 0.059511 0.559627 0.996163
232 0.635000 0.036171 0.549933 0.988409
233 0.625000 0.012838 0.542001 0.976641
234 0.615000 0.000000 0.536735 0.960560
235 0.605000 0.000000 0.535075 0.939671
236 0.595000 0.000000 0.538352 0.915366
237 0.585000 0.000000 0.547568 0.889113
238 0.575000 0.000000 0.562961 0.859507
239 0.565000 0.000000 0.585098 0.825136
240 0.555000 0.000000 0.614868 0.784506
241 0.545000 0.000000 0.653489 0.735959
242 0.535000 0.000000 0.702532 0.677599
243 0.525000 0.000000 0.763967 0.607212
244 0.515000 0.000000 0.840222 0.522182
245 0.505000 0.007669 0.934267 0.419389
246 0.495000 0.023092 1.000000 0.295097
247 0.485000 0.044169 1.000000 0.158777
248 0.475000 0.068698 1.000000 0.028894
249 0.465000 0.095956 1.000000 0.000000
250 0.455000 0.123760 1.000000 0.000000
251 0.445000 0.151565 1.000000 0.000000
252 0.435000 0.179370 1.000000 0.000000
253 0.425000 0.207175 1.000000 0.000000
254 0.415000 0.234980 1.000000 0.000000
255 0.405000 0.262784 1.000000 0.000000
256 0.395000 0.290589 1.000000 0.000000
257 0.385000 0.318394 1.000000 0.000000
258 0.375000 0.346199 1.000000 0.000000
259 0.365000 0.374004 1.000000 0.000000
260 0.355000 0.401808 1.000000 0.000000
261 0.345001 0.429613 1.000000 0.000000
262 0.335001 0.457418 1.000000 0.000000
263 0.325001 0.485223 1.000000 0.000000
264 0.315001 0.513028 1.000000 0.000000
265 0.305001 0.540832 1.000000 0.000000
266 0.295001 0.568637 1.000000 0.000000
267 0.285001 0.596442 1.000000 0.000000
268 0.275001 0.624247 1.000000 0.000000
269 0.265001 0.652052 1.000000 0.000000
270 0.255001 0.679856 1.000000 0.000000
271 0.245001 0.707661 1.000000 0.000000
272 0.235001 0.735466 1.000000 0.000000
273 0.250001 0.763271 1.000000 0.000000
274 0.265001 0.791075 1.000000 0.000000
275 0.280001 0.818880 1.000000 0.000000
276 0.295001 0.846685 1.000000 0.000000
277 0.310001 0.874490 1.000000 0.000000
278 0.325000 0.902295 1.000000 0.004437
279 0.340000 0.930017 1.000000 0.017408
280 0.355000 0.957494 1.000000 0.038570
281 0.370000 0.984565 1.000000 0.067581
282 0.385000 1.000000 1.000000 0.104077
283 0.400000 1.000000 1.000000 0.147677
284 0.415000 1.000000 1.000000 0.195770
285 0.430000 1.000000 1.000000 0.245089
286 0.445000 1.000000 1.000000 0.295586
287 0.460000 1.000000 1.000000 0.347212
288 0.475000 1.000000 1.000000 0.399924
289 0.490000 1.000000 1.000000 0.453677
290 0.505000 1.000000 1.000000 0.508430
291 0.520000 1.000000 1.000000 0.564143
292 0.535000 1.000000 1.000000 0.620777
293 0.550000 1.000000 1.000000 0.678296
294 0.565000 1.000000 1.000000 0.736664
295 0.580000 1.000000 1.000000 0.795848
296 0.595000 0.998425 1.000000 0.855814
297 0.610000 0.993159 1.000000 0.916532
298 0.625000 0.984620 1.000000 0.977655
299 0.640000 0.973175 1.000000 1.000000
300 0.655000 0.960753 0.997893 1.000000
301 0.670000 0.948262 0.995299 1.000000
302 0.685000 0.935685 0.992210 1.000000
303 0.700000 0.923006 0.988644 1.000000
304 0.715000 0.910212 0.984617 1.000000
305 0.730000 0.897286 0.980146 1.000000
306 0.745000 0.884217 0.975243 1.000000
307 0.760000 0.870990 0.969923 1.000000
308 0.775000 0.857594 0.964198 1.000000
309 0.790000 0.844018 0.958080 1.000000
310 0.805000 0.830250 0.951580 1.000000
311 0.820000 0.816281 0.944707 1.000000
312 0.835000 0.802101 0.937472 1.000000
313 0.850000 0.787701 0.929883 1.000000
314 0.865000 0.773072 0.921947 1.000000
315 0.880000 0.758207 0.913673 1.000000
316 0.895000 0.743099 0.905067 1.000000
317 0.910000 0.727740 0.896136 1.000000
318 0.925000 0.712125 0.886886 1.000000
319 0.940000 0.696247 0.877322 1.000000
320 0.955000 0.680101 0.867450 1.000000
321 0.945000 0.663682 0.857273 1.000000
322 0.935000 0.646985 0.847198 1.000000
323 0.925000 0.630017 0.837211 1.000000
324 0.915000 0.612783 0.827301 1.000000
325 0.905000 0.595289 0.817457 1.000000
326 0.895000 0.577541 0.807669 1.000000
327 0.885000 0.559542 0.797927 1.000000
328 0.875000 0.541297 0.788223 1.000000
329 0.865000 0.522810 0.778546 1.000000
330 0.855000 0.504085 0.768889 1.000000
331 0.845000 0.485124 0.759245 1.000000
332 0.835000 0.465932 0.749605 1.000000
333 0.825000 0.446511 0.739964 1.000000
334 0.815000 0.426864 0.730313 1.000000
335 0.805000 0.406993 0.720647 1.000000
336 0.795000 0.386900 0.710961 1.000000
337 0.785000 0.366588 0.701248 1.000000
338 0.775000 0.346058 0.691502 1.000000
339 0.765000 0.325313 0.681720 1.000000
340 0.755000 0.304354 0.671896 1.000000
341 0.745000 0.283182 0.662026 1.000000
342 0.735000 0.261799 0.652105 1.000000
343 0.725000 0.240207 0.642129 1.000000
344 0.715000 0.218407 0.632095 1.000000
345 0.705000 0.196400 0.621998 1.000000
346 0.695000 0.174187 0.611835 1.000000
347 0.685000 0.151769 0.601602 1.000000
348 0.675000 0.129147 0.591298 1.000000
349 0.665000 0.106322 0.580918 1.000000
350 0.655000 0.083295 0.570459 1.000000
351 0.645000 0.060067 0.559920 0.996199
352 0.635000 0.036731 0.550221 0.988481
353 0.625000 0.013401 0.542276 0.976749
354 0.615000 0.000000 0.536988 0.960707
355 0.605000 0.000000 0.535300 0.939862
356 0.595000 0.000000 0.538521 0.915492
357 0.585000 0.000000 0.547700 0.889192
358 0.575000 0.000000 0.563067 0.859550
359 0.565000 0.000000 0.585190 0.825151
360 0.555000 0.000000 0.614953 0.784498
361 0.545000 0.000000 0.653573 0.735929
362 0.535000 0.000000 0.702620 0.677549
363 0.525000 0.000000 0.764063 0.607142
364 0.515000 0.000000 0.840331 0.522091
365 0.505000 0.007678 0.934393 0.419275
366 0.495000 0.023109 1.000000 0.294955
367 0.485000 0.044190 1.000000 0.158643
368 0.475000 0.068722 1.000000 0.028769
369 0.465000 0.095982 1.000000 0.000000
370 0.455000 0.123787 1.000000 0.000000
371 0.445000 0.151592 1.000000 0.000000
372 0.435000 0.179396 1.000000 0.000000
373 0.425000 0.207201 1.000000 0.000000
374 0.415000 0.235006 1.000000 0.000000
375 0.405000 0.262811 1.000000 0.000000
376 0.395000 0.290616 1.000000 0.000000
377 0.385000 0.318420 1.000000 0.000000
378 0.375000 0.346225 1.000000 0.000000
379 0.365000 0.374030 1.000000 0.000000
380 0.355000 0.401835 1.000000 0.000000
381 0.345001 0.429640 1.000000 0.000000
382 0.335001 0.457444 1.000000 0.000000
383 0.325001 0.485249 1.000000 0.000000
384 0.315001 0.513054 1.000000 0.000000
385 0.305001 0.540859 1.000000 0.000000
386 0.295001 0.568664 1.000000 0.000000
387 0.285001 0.596468 1.000000 0.000000
388 0.275001 0.624273 1.000000 0.000000
389 0.265001 0.652078 1.000000 0.000000
390 0.255001 0.679883 1.000000 0.000000
391 0.245001 0.707688 1.000000 0.000000
392 0.235001 0.735492 1.000000 0.000000
393 0.250001 0.763297 1.000000 0.000000
394 0.265001 0.791102 1.000000 0.000000
395 0.280001 0.818907 1.000000 0.000000
396 0.295001 0.846712 1.000000 0.000000
397 0.310001 0.874516 1.000000 0.000000
398 0.325000 0.902321 1.000000 0.004442
399 0.340000 0.930043 1.000000 0.017418
400 0.355000 0.957521 1.000000 0.038586
401 0.370000 0.984591 1.000000 0.067601
402 0.385000 1.000000 1.000000 0.104101
403 0.400000 1.000000 1.000000 0.147705
404 0.415000 1.000000 1.000000 0.195797
405 0.430000 1.000000 1.000000 0.245115
406 0.445000 1.000000 1.000000 0.295611
407 0.460000 1.000000 1.000000 0.347237
408 0.475000 1.000000 1.000000 0.399947
409 0.490000 1.000000 1.000000 0.453699
410 0.505000 1.000000 1.000000 0.508451
411 0.520000 1.000000 1.000000 0.564163
412 0.535000 1.000000 1.000000 0.620797
413 0.550000 1.000000 1.000000 0.678315
414 0.565000 1.000000 1.000000 0.736683
415 0.580000 1.000000 1.000000 0.795865
416 0.595000 0.998424 1.000000 0.855831
417 0.610000 0.993157 1.000000 0.916548
418 0.625000 0.984617 1.000000 0.977671
419 0.640000 0.973172 1.000000 1.000000
420 0.655000 0.960750 0.997893 1.000000
421 0.670000 0.948258 0.995299 1.000000
422 0.685000 0.935681 0.992210 1.000000
423 0.700000 0.923003 0.988644 1.000000
424 0.715000 0.910208 0.984617 1.000000
425 0.730000 0.897283 0.980145 1.000000
426 0.745000 0.884213 0.975242 1.000000
427 0.760000 0.870987 0.969922 1.000000
428 0.775000 0.857591 0.964197 1.000000
429 0.790000 0.844014 0.958079 1.000000
430 0.805000 0.830247 0.951579 1.000000
431 0.820000 0.816277 0.944706 1.000000
432 0.835000 0.802097 0.937471 1.000000
433 0.850000 0.787697 0.929882 1.000000
434 0.865000 0.773068 0.921946 1.000000
435 0.880000 0.758203 0.913672 1.000000
436 0.895000 0.743095 0.905066 1.000000
437 0.910000 0.727736 0.896135 1.000000
438 0.925000 0.712121 0.886885 1.000000
439 0.940000 0.696243 0.877321 1.000000
440 0.955000 0.680097 0.867448 1.000000
441 0.945000 0.663678 0.857272 1.000000
442 0.935000 0.646981 0.847196 1.000000
443 0.925000 0.630012 0.837209 1.000000
444 0.915000 0.612779 0.827299 1.000000
445 0.905000 0.595285 0.817455 1.000000
446 0.895000 0.577536 0.807667 1.000000
447 0.885000 0.559537 0.797926 1.000000
448 0.875000 0.541292 0.788221 1.000000
449 0.865000 0.522806 0.778544 1.000000
450 0.855000 0.504080 0.768887 1.000000
451 0.845000 0.485120 0.759243 1.000000
452 0.835000 0.465928 0.749603 1.000000
453 0.825000 0.446507 0.739961 1.000000
454 0.815000 0.426859 0.730311 1.000000
455 0.805000 0.406988 0.720645 1.000000
456 0.795000 0.386895 0.710958 1.000000
457 0.785000 0.366583 0.701245 1.000000
458 0.775000 0.346053 0.691500 1.000000
459 0.765000 0.325308 0.681718 1.000000
460 0.755000 0.304349 0.671894 1.000000
461 0.745000 0.283177 0.662023 1.000000
462 0.735000 0.261794 0.652102 1.000000
463 0.725000 0.240202 0.642126 1.000000
464 0.715000 0.218402 0.632092 1.000000
465 0.705000 0.196395 0.621995 1.000000
466 0.695000 0.174181 0.611832 1.000000
467 0.685000 0.151763 0.601600 1.000000
468 0.675000 0.129141 0.591295 1.000000
469 0.665000 0.106316 0.580915 1.000000
470 0.655000 0.083289 0.570457 1.000000
471 0.645000 0.060061 0.559917 0.996199
472 0.635000 0.036726 0.550218 0.988480
473 0.625000 0.013396 0.542274 0.976748
474 0.615000 0.000000 0.536986 0.960705
475 0.605000 0.000000 0.535297 0.939860
476 0.595000 0.000000 0.538519 0.915491
477 0.585000 0.000000 0.547698 0.889192
478 0.575000 0.000000 0.563066 0.859550
479 0.565000 0.000000 0.585189 0.825151
480 0.555000 0.000000 0.614952 0.784498
481 0.545000 0.000000 0.653572 0.735930
482 0.535000 0.000000 0.702618 0.677550
483 0.525000 0.000000 0.764061 0.607143
484 0.515000 0.000000 0.840330 0.522092
485 0.505000 0.007678 0.934392 0.419276
486 0.495000 0.023108 1.000000 0.294958
487 0.485000 0.044190 1.000000 0.158645
488 0.475000 0.068721 1.000000 0.028771
489 0.465000 0.095982 1.000000 0.000000
490 0.455000 0.123787 1.000000 0.000000
491 0.445000 0.151591 1.000000 0.000000
492 0.435000 0.179396 1.000000 0.000000
493 0.425000 0.207201 1.000000 0.000000
494 0.415000 0.235006 1.000000 0.000000
495 0.405000 0.262811 1.000000 0.000000
496 0.395000 0.290615 1.000000 0.000000
497 0.385000 0.318420 1.000000 0.000000
498 0.375000 0.346225 1.000000 0.000000
499 0.365000 0.374030 1.000000 0.000000
500 0.355000 0.401834 1.000000 0.000000
501 0.345001 0.429639 1.000000 0.000000
502 0.335001 0.457444 1.000000 0.000000
503 0.325001 0.485249 1.000000 0.000000
504 0.315001 0.513054 1.000000 0.000000
505 0.305001 0.540858 1.000000 0.000000
506 0.295001 0.568663 1.000000 0.000000
507 0.285001 0.596468 1.000000 0.000000
508 0.275001 0.624273 1.000000 0.000000
509 0.265001 0.652078 1.000000 0.000000
510 0.255001 0.679882 1.000000 0.000000
511 0.245001 0.707687 1.000000 0.000000
512 0.235001 0.735492 1.000000 0.000000
513 0.250001 0.763297 1.000000 0.000000
514 0.265001 0.791102 1.000000 0.000000
515 0.280001 0.818906 1.000000 0.000000
516 0.295001 0.846711 1.000000 0.000000
517 0.310001 0.874516 1.000000 0.000000
518 0.325000 0.902321 1.000000 0.004442
519 0.340000 0.930043 1.000000 0.017418
520 0.355000 0.957520 1.000000 0.038585
521 0.370000 0.984590 1.000000 0.067601
522 0.385000 1.000000 1.000000 0.104101
523 0.400000 1.000000 1.000000 0.147705
524 0.415000 1.000000 1.000000 0.195797
525 0.430000 1.000000 1.000000 0.245115
526 0.445000 1.000000 1.000000 0.295611
527 0.460000 1.000000 1.000000 0.347236
528 0.475000 1.000000 1.000000 0.399947
529 0.490000 1.000000 1.000000 0.453699
530 0.505000 1.000000 1.000000 0.508451
531 0.520000 1.000000 1.000000 0.564163
532 0.535000 1.000000 1.000000 0.620797
533 0.550000 1.000000 1.000000 0.678315
534 0.565000 1.000000 1.000000 0.736682
535 0.580000 1.000000 1.000000 0.795865
536 0.595000 0.998424 1.000000 0.855831
537 0.610000 0.993157 1.000000 0.916547
538 0.625000 0.984617 1.000000 0.977670
539 0.640000 0.973172 1.000000 1.000000
540 0.655000 0.960750 0.997893 1.000000
541 0.670000 0.948258 0.995299 1.000000
542 0.685000 0.935681 0.992210 1.000000
543 0.700000 0.923003 0.988644 1.000000
544 0.715000 0.910208 0.984617 1.000000
545 0.730000 0.897283 0.980145 1.000000
546 0.745000 0.884213 0.975242 1.000000
547 0.760000 0.870987 0.969922 1.000000
548 0.775000 0.857591 0.964197 1.000000
549 0.790000 0.844014 0.958079 1.000000
550 0.805000 0.830247 0.951579 1.000000
551 0.820000 0.816277 0.944706 1.000000
552 0.835000 0.802097 0.937471 1.000000
553 0.850000 0.787697 0.929882 1.000000
554 0.865000 0.773068 0.921946 1.000000
555 0.880000 0.758203 0.913672 1.000000
556 0.895000 0.743095 0.905066 1.000000
557 0.910000 0.727736 0.896135 1.000000
558 0.925000 0.712121 0.886885 1.000000
559 0.940000 0.696243 0.877321 1.000000
560 0.955000 0.680097 0.867448 1.000000
561 0.945000 0.663678 0.857272 1.000000
562 0.935000 0.646981 0.847196 1.000000
563 0.925000 0.630012 0.837209 1.000000
564 0.915000 0.612779 0.827299 1.000000
565 0.905000 0.595285 0.817455 1.000000
566 0.895000 0.577536 0.807667 1.000000
567 0.885000 0.559537 0.797926 1.000000
568 0.875000 0.541292 0.788221 1.000000
569 0.865000 0.522806 0.778544 1.000000
570 0.855000 0.504080 0.768887 1.000000
571 0.845000 0.485120 0.759243 1.000000
572 0.835000 0.465928 0.749603 1.000000
573 0.825000 0.446507 0.739961 1.000000
574 0.815000 0.426859 0.730311 1.000000
575 0.805000 0.406988 0.720645 1.000000
576 0.795000 0.386895 0.710958 1.000000
577 0.785000 0.366583 0.701245 1.000000
578 0.775000 0.346053 0.691500 1.000000
579 0.765000 0.325308 0.681718 1.000000
580 0.755000 0.304349 0.671894 1.000000
581 0.745000 0.283177 0.662023 1.000000
582 0.735000 0.261794 0.652102 1.000000
583 0.725000 0.240202 0.642126 1.000000
584 0.715000 0.218402 0.632092 1.000000
585 0.705000 0.196395 0.621995 1.000000
586 0.695000 0.174181 0.611832 1.000000
587 0.685000 0.151763 0.601600 1.000000
588 0.675000 0.129141 0.591295 1.000000
589 0.665000 0.106316 0.580915 1.000000
590 0.655000 0.083289 0.570457 1.000000
591 0.645000 0.060061 0.559917 0.996199
592 0.635000 0.036726 0.550218 0.988480
593 0.625000 0.013396 0.542274 0.976748
594 0.615000 0.000000 0.536986 0.960705
595 0.605000 0.000000 0.535297 0.939860
596 0.595000 0.000000 0.538519 0.915491
597 0.585000 0.000000 0.547698 0.889192
598 0.575000 0.000000 0.563066 0.859550
599 0.565000 0.000000 0.585189 0.825151
600 0.555000 0.000000 0.614952 0.784498
601 0.545000 0.000000 0.653572 0.735930
602 0.535000 0.000000 0.702618 0.677550
603 0.525000 0.000000 0.764061 0.607143
604 0.515000 0.000000 0.840330 0.522092
605 0.505000 0.007678 0.934392 0.419276
606 0.495000 0.023108 1.000000 0.294958
607 0.485000 0.044190 1.000000 0.158645
608 0.475000 0.068721 1.000000 0.028771
609 0.465000 0.095982 1.000000 0.000000
610 0.455000 0.123787 1.000000 0.000000
611 0.445000 0.151591 1.000000 0.000000
612 0.435000 0.179396 1.000000 0.000000
613 0.425000 0.207201 1.000000 0.000000
614 0.415000 0.235006 1.000000 0.000000
615 0.405000 0.262811 1.000000 0.000000
616 0.395000 0.290615 1.000000 0.000000
617 0.385000 0.318420 1.000000 0.000000
618 0.375000 0.346225 1.000000 0.000000
619 0.365000 0.374030 1.000000 0.000000
620 0.355000 0.401834 1.000000 0.000000
621 0.345001 0.429639 1.000000 0.000000
622 0.335001 0.457444 1.000000 0.000000
623 0.325001 0.485249 1.000000 0.000000
624 0.315001 0.513054 1.000000 0.000000
625 0.305001 0.540858 1.000000 0.000000
626 0.295001 0.568663 1.000000 0.000000
627 0.285001 0.596468 1.000000 0.000000
628 0.275001 0.624273 1.000000 0.000000
629 0.265001 0.652078 1.000000 0.000000
630 0.255001 0.679882 1.000000 0.000000
631 0.245001 0.707687 1.000000 0.000000
632 0.235001 0.735492 1.000000 0.000000
633 0.250001 0.763297 1.000000 0.000000
634 0.265001 0.791102 1.000000 0.000000
635 0.280001 0.818906 1.000000 0.000000
